LABEL,ABBR,CAP,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1,TAG,TAG+1,TAG-1
-,0,0,0,NOUN,CCONJ,VERB,0,0,receive,a,would,NN,CC,VBN
-,0,0,0,CCONJ,AUX,NOUN,0,0,a,cash,receive,CC,MD,NN
-,0,0,0,AUX,VERB,CCONJ,0,0,cash,distributionof,a,MD,VB,CC
-,0,0,0,VERB,DET,AUX,0,0,distributionof,about,cash,VB,DT,MD
-,0,0,0,DET,NOUN,VERB,0,0,about,35,distributionof,DT,NN,VB
-,0,0,0,NOUN,NOUN,DET,0,0,35,cts,about,NN,NN,DT
-,0,0,0,NOUN,ADV,NOUN,0,0,cts,per,35,NN,RB,NN
-,0,0,0,ADV,NUM,NOUN,0,0,per,share.,cts,RB,CD,NN
-,0,0,0,NUM,OMEGAPOS,ADV,0,0,share.,OMEGA,per,CD,OMEGATAG,RB
B-SELL,0,1,0,PROPN,PROPN,PHIPOS,0,1,Digicon,Inc,PHI,NNP,NNP,PHITAG
I-SELL,0,1,0,PROPN,VERB,PROPN,0,0,Inc,said,Digicon,NNP,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,Inc,VBD,PRP,NNP
-,0,0,0,PRON,AUX,VERB,0,0,it,has,said,PRP,VBZ,VBD
-,0,0,0,AUX,VERB,PRON,0,0,has,completed,it,VBZ,VBN,PRP
B-STAT,0,0,0,VERB,ADV,AUX,0,0,completed,thepreviously-announced,has,VBN,RB,VBZ
-,0,0,0,ADV,PUNCT,VERB,0,0,thepreviously-announced,disposition,completed,RB,HYPH,VBN
-,0,0,0,PUNCT,VERB,ADV,0,0,disposition,of,thepreviously-announced,HYPH,VBN,RB
-,0,0,0,VERB,NOUN,PUNCT,0,0,of,its,disposition,VBN,NN,HYPH
-,0,0,0,NOUN,ADP,VERB,0,0,its,computer,of,NN,IN,VBN
B-AQ,0,0,0,ADP,PRON,NOUN,0,0,computer,systemsdivision,its,IN,PRP$,NN
-,0,0,0,PRON,NOUN,ADP,0,0,systemsdivision,to,computer,PRP$,NN,IN
-,0,0,0,NOUN,NOUN,PRON,0,0,to,an,systemsdivision,NN,NN,PRP$
-,0,0,0,NOUN,ADP,NOUN,0,0,an,investment,to,NN,IN,NN
-,0,0,0,ADP,DET,NOUN,0,0,investment,group,an,IN,DT,NN
-,0,0,0,DET,NOUN,ADP,0,0,group,led,investment,DT,NN,IN
-,0,0,0,NOUN,NOUN,DET,0,0,led,by,group,NN,NN,DT
-,0,0,0,NOUN,VERB,NOUN,0,0,by,Rotan,led,NN,VBN,NN
B-PURCH,0,1,0,VERB,ADP,NOUN,0,0,Rotan,Mosle,by,VBN,IN,NN
I-PURCH,0,1,0,ADP,PROPN,VERB,0,0,Mosle,Inc'sRotan,Rotan,IN,NNP,VBN
-,0,1,0,PROPN,PROPN,ADP,0,0,Inc'sRotan,Mosle,Mosle,NNP,NNP,IN
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,0,Mosle,Technology,Inc'sRotan,NNP,NNP,NNP
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,0,Technology,Partners,Mosle,NNP,NNP,NNP
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,1,Partners,Ltd,Technology,NNP,NNP,NNP
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,0,Ltd,affiliate.,Partners,NNP,NNPS,NNP
-,0,0,0,PROPN,OMEGAPOS,PROPN,0,0,affiliate.,OMEGA,Ltd,NNPS,OMEGATAG,NNP
-,0,1,0,PROPN,OMEGAPOS,PHIPOS,0,0,Reuter,OMEGA,PHI,NNP,OMEGATAG,PHITAG
B-PURCH,0,1,0,PROPN,PROPN,PHIPOS,0,1,Empire,Co,PHI,NNP,NNP,PHITAG
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,1,Co,Ltd,Empire,NNP,NNP,NNP
I-PURCH,0,1,0,PROPN,VERB,PROPN,0,0,Ltd,said,Co,NNP,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,Ltd,VBD,PRP,NNP
-,0,0,0,PRON,AUX,VERB,0,0,it,will,said,PRP,MD,VBD
-,0,0,0,AUX,VERB,PRON,0,0,will,acquire,it,MD,VB,PRP
-,0,0,0,VERB,NOUN,AUX,0,0,acquire,allshares,will,VB,NNS,MD
-,0,0,0,NOUN,ADP,VERB,0,0,allshares,of,acquire,NNS,IN,VB
-,0,0,0,ADP,PROPN,NOUN,0,0,of,Sobeys,allshares,IN,NNP,NNS
B-AQ,0,1,0,PROPN,PROPN,ADP,0,0,Sobeys,Stores,of,NNP,NNP,IN
I-AQ,0,1,0,PROPN,PROPN,PROPN,0,1,Stores,Ltd,Sobeys,NNP,NNP,NNP
I-PURCH,0,1,0,PROPN,PRON,PROPN,0,0,Ltd,it,Stores,NNP,PRP,NNP
-,0,0,0,PRON,AUX,PROPN,0,0,it,does,Ltd,PRP,VBZ,NNP
-,0,0,0,AUX,PART,PRON,0,0,does,not,it,VBZ,RB,PRP
-,0,0,0,PART,ADV,AUX,0,0,not,already,does,RB,RB,VBZ
-,0,0,0,ADV,ADJ,PART,0,0,already,own,not,RB,JJ,RB
-,0,0,0,ADJ,ADP,ADV,0,0,own,under,already,JJ,IN,RB
-,0,0,0,ADP,ADJ,ADJ,0,0,under,anarrangement,own,IN,JJ,JJ
-,0,0,0,ADJ,VERB,ADP,0,0,anarrangement,approved,under,JJ,VBN,IN
-,0,0,0,VERB,ADP,ADJ,0,0,approved,by,anarrangement,VBN,IN,JJ
-,0,0,0,ADP,NOUN,VERB,0,0,by,directors,approved,IN,NNS,VBN
-,0,0,0,NOUN,ADP,ADP,0,0,directors,of,by,NNS,IN,IN
-,0,0,0,ADP,DET,NOUN,0,0,of,both,directors,IN,DT,NNS
-,0,0,0,DET,NOUN,ADP,0,0,both,companies.,of,DT,NNS,IN
-,0,0,0,NOUN,OMEGAPOS,DET,0,0,companies.,OMEGA,both,NNS,OMEGATAG,DT
-,0,1,0,NOUN,ADP,PHIPOS,0,0,Holders,of,PHI,NNS,IN,PHITAG
-,0,0,0,ADP,PROPN,NOUN,0,0,of,Sobeys,Holders,IN,NNP,NNS
B-AQ,0,1,0,PROPN,NOUN,ADP,0,0,Sobeys,class,of,NNP,NN,IN
-,0,0,0,NOUN,DET,PROPN,0,0,class,A,Sobeys,NN,DT,NNP
-,0,1,0,DET,ADJ,NOUN,0,0,A,non-voting,class,DT,JJ,NN
-,0,0,0,ADJ,ADJ,DET,0,0,non-voting,shares,A,JJ,JJ,DT
-,0,0,0,ADJ,ADJ,ADJ,0,0,shares,and,non-voting,JJ,JJ,JJ
-,0,0,0,ADJ,NOUN,ADJ,0,0,and,class,shares,JJ,NNS,JJ
-,0,0,0,NOUN,CCONJ,ADJ,0,0,class,Bcommon,and,NNS,CC,JJ
-,0,1,0,CCONJ,NOUN,NOUN,0,0,Bcommon,shares,class,CC,NN,NNS
-,0,0,0,NOUN,PROPN,CCONJ,0,0,shares,may,Bcommon,NN,NNP,CC
-,0,0,0,PROPN,NOUN,NOUN,0,0,may,elect,shares,NNP,NNS,NN
-,0,0,0,NOUN,AUX,PROPN,0,0,elect,to,may,NNS,MD,NNP
-,0,0,0,AUX,VERB,NOUN,0,0,to,receive,elect,MD,VB,NNS
-,0,0,0,VERB,PART,AUX,0,0,receive,either,to,VB,TO,MD
-,0,0,0,PART,VERB,VERB,0,0,either,1.6,receive,TO,VB,VB
-,0,0,0,VERB,CCONJ,PART,0,0,1.6,non-voting,either,VB,CC,TO
-,0,0,0,CCONJ,NUM,VERB,0,0,non-voting,classA,1.6,CC,CD,VB
-,0,0,0,NUM,ADJ,CCONJ,0,0,classA,Empire,non-voting,CD,JJ,CC
B-PURCH,0,1,0,ADJ,ADJ,NUM,0,0,Empire,shares,classA,JJ,JJ,CD
-,0,0,0,ADJ,ADJ,ADJ,0,0,shares,or,Empire,JJ,JJ,JJ
-,0,0,0,ADJ,NOUN,ADJ,0,0,or,one,shares,JJ,NN,JJ
-,0,0,0,NOUN,NOUN,ADJ,0,0,one,non-voting,or,NN,NN,JJ
-,0,0,0,NOUN,NOUN,NOUN,0,0,non-voting,class,one,NN,NNS,NN
-,0,0,0,NOUN,CCONJ,NOUN,0,0,class,A,non-voting,NNS,CC,NN
-,0,1,0,CCONJ,NUM,NOUN,0,0,A,Empire,class,CC,CD,NNS
B-PURCH,0,1,0,NUM,ADJ,CCONJ,0,0,Empire,share,A,CD,JJ,CC
-,0,0,0,ADJ,ADJ,NUM,0,0,share,andone-half,Empire,JJ,JJ,CD
-,0,0,0,ADJ,ADJ,ADJ,0,0,andone-half,of,share,JJ,JJ,JJ
-,0,0,0,ADJ,NOUN,ADJ,0,0,of,an,andone-half,JJ,NN,JJ
-,0,0,0,NOUN,PROPN,ADJ,0,0,an,eight,of,NN,NNP,JJ
-,0,0,0,PROPN,NOUN,NOUN,0,0,eight,pct,an,NNP,NN,NN
-,0,0,0,NOUN,NOUN,PROPN,0,0,pct,redeemable,eight,NN,NN,NNP
-,0,0,0,NOUN,ADJ,NOUN,0,0,redeemable,retractable,pct,NN,JJ,NN
-,0,0,0,ADJ,PUNCT,NOUN,0,0,retractable,preferredshare.,redeemable,JJ,HYPH,NN
-,0,0,0,PUNCT,OMEGAPOS,ADJ,0,0,preferredshare.,OMEGA,retractable,HYPH,OMEGATAG,JJ
-,0,1,0,DET,ADJ,PHIPOS,0,0,The,preferred,PHI,DT,JJ,PHITAG
-,0,0,0,ADJ,NOUN,DET,0,0,preferred,share,The,JJ,NN,DT
-,0,0,0,NOUN,VERB,ADJ,0,0,share,has,preferred,NN,VBZ,JJ
-,0,0,0,VERB,DET,NOUN,0,0,has,a,share,VBZ,DT,NN
-,0,0,0,DET,ADJ,VERB,0,0,a,par,has,DT,JJ,VBZ
-,0,0,0,ADJ,NOUN,DET,0,0,par,value,a,JJ,NN,DT
-,0,0,0,NOUN,ADP,ADJ,0,0,value,of,par,NN,IN,JJ
-,0,0,0,ADP,NUM,NOUN,0,0,of,25,value,IN,CD,NN
-,0,0,0,NUM,NOUN,ADP,0,0,25,dlrs,of,CD,NN,IN
-,0,0,0,NOUN,CCONJ,NUM,0,0,dlrs,and,25,NN,CC,CD
-,0,0,0,CCONJ,ADJ,NOUN,0,0,and,isretractable,dlrs,CC,JJ,NN
-,0,0,0,ADJ,ADP,CCONJ,0,0,isretractable,at,and,JJ,IN,CC
-,0,0,0,ADP,DET,ADJ,0,0,at,the,isretractable,IN,DT,JJ
-,0,0,0,DET,NOUN,ADP,0,0,the,holder's,at,DT,NN,IN
-,0,0,0,NOUN,PART,DET,0,0,holder's,option,the,NN,POS,DT
-,0,0,0,PART,NOUN,NOUN,0,0,option,on,holder's,POS,NN,NN
-,0,0,0,NOUN,ADP,PART,0,0,on,May,option,NN,IN,POS
-,0,1,0,ADP,PROPN,NOUN,0,0,May,"1,",on,IN,NNP,NN
-,0,0,0,PROPN,NUM,ADP,0,0,"1,",1994.,May,NNP,CD,IN
-,0,0,0,NUM,OMEGAPOS,PROPN,0,0,1994.,OMEGA,"1,",CD,OMEGATAG,NNP
B-PURCH,0,1,0,PROPN,PROPN,PHIPOS,0,0,Cellular,Communications,PHI,NNP,NNPS,PHITAG
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,1,Communications,Inc,Cellular,NNPS,NNP,NNP
I-PURCH,0,1,0,PROPN,VERB,PROPN,0,0,Inc,said,Communications,NNP,VBD,NNPS
-,0,0,0,VERB,PROPN,PROPN,0,0,said,thata,Inc,VBD,NNP,NNP
-,0,0,0,PROPN,NOUN,VERB,0,0,thata,unit,said,NNP,NN,VBD
-,0,0,0,NOUN,VERB,PROPN,0,0,unit,purchased,thata,NN,VBD,NNP
-,0,0,0,VERB,DET,NOUN,0,0,purchased,a,unit,VBD,DT,NN
-,0,0,0,DET,NUM,VERB,0,0,a,6.99,purchased,DT,CD,VBD
-,0,0,0,NUM,NOUN,DET,0,0,6.99,pct,a,CD,NN,DT
-,0,0,0,NOUN,NOUN,NUM,0,0,pct,interest,6.99,NN,NN,CD
-,0,0,0,NOUN,ADP,NOUN,0,0,interest,in,pct,NN,IN,NN
-,0,0,0,ADP,DET,NOUN,0,0,in,the,interest,IN,DT,NN
-,0,0,0,DET,PROPN,ADP,0,0,the,Cincinnatinon-wireline,in,DT,NNP,IN
-,0,1,0,PROPN,PUNCT,DET,0,0,Cincinnatinon-wireline,cellular,the,NNP,HYPH,DT
I-AQ,0,0,0,PUNCT,PROPN,PROPN,0,0,cellular,system.,Cincinnatinon-wireline,HYPH,NNP,NNP
-,0,0,0,PROPN,OMEGAPOS,PUNCT,0,0,system.,OMEGA,cellular,NNP,OMEGATAG,HYPH
-,0,1,0,ADP,DET,PHIPOS,0,0,As,a,PHI,IN,DT,PHITAG
-,0,0,0,DET,NOUN,ADP,0,0,a,result,As,DT,NN,IN
-,0,0,0,NOUN,ADP,DET,0,0,result,of,a,NN,IN,DT
-,0,0,0,ADP,DET,NOUN,0,0,of,the,result,IN,DT,NN
-,0,0,0,DET,NOUN,ADP,0,0,the,"transaction,",of,DT,NN,IN
-,0,0,0,NOUN,PUNCT,DET,0,0,"transaction,",the,the,NN,",",DT
-,0,0,0,PUNCT,DET,NOUN,0,0,the,company,"transaction,",",",DT,NN
-,0,0,0,DET,NOUN,PUNCT,0,0,company,said,the,DT,NN,","
-,0,0,0,NOUN,VERB,DET,0,0,said,it,company,NN,VBD,DT
-,0,0,0,VERB,PRON,NOUN,0,0,it,nowowns,said,VBD,PRP,NN
-,0,0,0,PRON,VERB,VERB,0,0,nowowns,100,it,PRP,VBZ,VBD
-,0,0,0,VERB,NUM,PRON,0,0,100,pct,nowowns,VBZ,CD,PRP
-,0,0,0,NUM,NOUN,VERB,0,0,pct,of,100,CD,NN,VBZ
-,0,0,0,NOUN,ADP,NUM,0,0,of,the,pct,NN,IN,CD
-,0,0,0,ADP,DET,NOUN,0,0,the,system,of,IN,DT,NN
I-AQ,0,0,0,DET,NOUN,ADP,0,0,system,in,the,DT,NN,IN
-,0,0,0,NOUN,ADP,DET,0,0,in,Cincinnati.,system,NN,IN,DT
-,0,1,0,ADP,OMEGAPOS,NOUN,0,0,Cincinnati.,OMEGA,in,IN,OMEGATAG,NN
-,0,1,0,PROPN,PROPN,PHIPOS,0,1,GAF,Corp,PHI,NNP,NNP,PHITAG
I-AQ,0,1,0,PROPN,VERB,PROPN,0,0,Corp,said,GAF,NNP,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,Corp,VBD,PRP,NNP
-,0,0,0,PRON,AUX,VERB,0,0,it,is,said,PRP,VBZ,VBD
-,0,0,0,AUX,VERB,PRON,0,0,is,exploring,it,VBZ,VBG,PRP
-,0,0,0,VERB,NOUN,AUX,0,0,exploring,itsoptions,is,VBG,NNS,VBZ
-,0,0,0,NOUN,ADP,VERB,0,0,itsoptions,in,exploring,NNS,IN,VBG
-,0,0,0,ADP,NOUN,NOUN,0,0,in,response,itsoptions,IN,NN,NNS
-,0,0,0,NOUN,ADP,ADP,0,0,response,to,in,NN,IN,IN
-,0,0,0,ADP,PROPN,NOUN,0,0,to,Merrill,response,IN,NNP,NN
B-PURCH,0,1,0,PROPN,PROPN,ADP,0,0,Merrill,Lynch,to,NNP,NNP,IN
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,0,Lynch,Capital,Merrill,NNP,NNP,NNP
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,0,Capital,Partners',Lynch,NNP,NNP,NNP
-,0,1,0,PROPN,PART,PROPN,0,0,Partners',4.23billion,Capital,NNP,POS,NNP
-,0,0,0,PART,PROPN,PROPN,0,0,4.23billion,dlr,Partners',POS,NNP,NNP
I-AMT,0,0,0,PROPN,NOUN,PART,0,0,dlr,offer,4.23billion,NNP,NN,POS
-,0,0,0,NOUN,NOUN,PROPN,0,0,offer,for,dlr,NN,NN,NNP
-,0,0,0,NOUN,ADP,NOUN,0,0,for,Borg-Warner,offer,NN,IN,NN
B-AQ,0,1,0,ADP,PROPN,NOUN,0,0,Borg-Warner,"Corp,",for,IN,NNP,NN
-,0,1,0,PROPN,PUNCT,ADP,0,0,"Corp,",and,Borg-Warner,NNP,HYPH,IN
-,0,0,0,PUNCT,PROPN,PROPN,0,0,and,it,"Corp,",HYPH,NNP,NNP
-,0,0,0,PROPN,PROPN,PUNCT,0,0,it,has,and,NNP,NNP,HYPH
-,0,0,0,PROPN,PUNCT,PROPN,0,0,has,asked,it,NNP,",",NNP
-,0,0,0,PUNCT,CCONJ,PROPN,0,0,asked,forall,has,",",CC,NNP
-,0,0,0,CCONJ,PRON,PUNCT,0,0,forall,information,asked,CC,PRP,","
-,0,0,0,PRON,AUX,CCONJ,0,0,information,that,forall,PRP,VBZ,CC
-,0,0,0,AUX,VERB,PRON,0,0,that,was,information,VBZ,VBN,PRP
-,0,0,0,VERB,NOUN,AUX,0,0,was,supplied,that,VBN,NN,VBZ
-,0,0,0,NOUN,NOUN,VERB,0,0,supplied,to,was,NN,NN,VBN
-,0,0,0,NOUN,DET,NOUN,0,0,to,Merrill,supplied,NN,WDT,NN
B-PURCH,0,1,0,DET,AUX,NOUN,0,0,Merrill,Lynch.,to,WDT,VBD,NN
-,0,1,0,AUX,OMEGAPOS,DET,0,0,Lynch.,OMEGA,Merrill,VBD,OMEGATAG,WDT
-,0,1,0,DET,PROPN,PHIPOS,0,0,A,GAF,PHI,DT,NNP,PHITAG
-,0,1,0,PROPN,NOUN,DET,0,0,GAF,spokesman,A,NNP,NN,DT
-,0,0,0,NOUN,VERB,PROPN,0,0,spokesman,said,GAF,NN,VBD,NNP
-,0,0,0,VERB,DET,NOUN,0,0,said,the,spokesman,VBD,DT,NN
-,0,0,0,DET,NOUN,VERB,0,0,the,company,said,DT,NN,VBD
-,0,0,0,NOUN,VERB,DET,0,0,company,asked,the,NN,VBD,DT
-,0,0,0,VERB,ADP,NOUN,0,0,asked,for,company,VBD,IN,NN
-,0,0,0,ADP,DET,VERB,0,0,for,the,asked,IN,DT,VBD
-,0,0,0,DET,NOUN,ADP,0,0,the,informationin,for,DT,NN,IN
-,0,0,0,NOUN,NOUN,DET,0,0,informationin,order,the,NN,NN,DT
-,0,0,0,NOUN,PART,NOUN,0,0,order,to,informationin,NN,TO,NN
-,0,0,0,PART,VERB,NOUN,0,0,to,enable,order,TO,VB,NN
-,0,0,0,VERB,PROPN,PART,0,0,enable,GAF,to,VB,NNP,TO
-,0,1,0,PROPN,PART,VERB,0,0,GAF,to,enable,NNP,TO,VB
-,0,0,0,PART,ADV,PROPN,0,0,to,fully,GAF,TO,RB,NNP
-,0,0,0,ADV,VERB,PART,0,0,fully,evaluate,to,RB,VB,TO
-,0,0,0,VERB,PRON,ADV,0,0,evaluate,its,fully,VB,PRP$,RB
-,0,0,0,PRON,NOUN,VERB,0,0,its,alternatives.,evaluate,PRP$,NNS,VB
-,0,0,0,NOUN,OMEGAPOS,PRON,0,0,alternatives.,OMEGA,its,NNS,OMEGATAG,PRP$
-,0,1,0,DET,NOUN,PHIPOS,0,0,The,spokesman,PHI,DT,NN,PHITAG
-,0,0,0,NOUN,ADV,DET,0,0,spokesman,also,The,NN,RB,DT
-,0,0,0,ADV,VERB,NOUN,0,0,also,confirmed,spokesman,RB,VBD,NN
-,0,0,0,VERB,SCONJ,ADV,0,0,confirmed,that,also,VBD,IN,RB
-,0,0,0,SCONJ,PROPN,VERB,0,0,that,GAF,confirmed,IN,NNP,VBD
-,0,1,0,PROPN,AUX,SCONJ,0,0,GAF,did,that,NNP,VBD,IN
-,0,0,0,AUX,VERB,PROPN,0,0,did,raise,GAF,VBD,VB,NNP
-,0,0,0,VERB,PRON,AUX,0,0,raise,its,did,VB,PRP$,VBD
-,0,0,0,PRON,NOUN,VERB,0,0,its,bid,raise,PRP$,NN,VB
-,0,0,0,NOUN,PROPN,PRON,0,0,bid,to48,its,NN,NNP,PRP$
-,0,0,0,PROPN,NOUN,NOUN,0,0,to48,dlrs,bid,NNP,NN,NN
-,0,0,0,NOUN,NOUN,PROPN,0,0,dlrs,cash,to48,NN,NN,NNP
-,0,0,0,NOUN,ADP,NOUN,0,0,cash,from,dlrs,NN,IN,NN
-,0,0,0,ADP,NUM,NOUN,0,0,from,46,cash,IN,CD,NN
-,0,0,0,NUM,NOUN,ADP,0,0,46,dlrs,from,CD,NN,IN
-,0,0,0,NOUN,ADP,NUM,0,0,dlrs,per,46,NN,IN,CD
-,0,0,0,ADP,NOUN,NOUN,0,0,per,share,dlrs,IN,NN,NN
-,0,0,0,NOUN,ADP,ADP,0,0,share,on,per,NN,IN,IN
-,0,0,0,ADP,PROPN,NOUN,0,0,on,Friday.,share,IN,NNP,NN
-,0,1,0,PROPN,OMEGAPOS,ADP,0,0,Friday.,OMEGA,on,NNP,OMEGATAG,IN
B-PURCH,0,1,0,NOUN,AUX,PHIPOS,0,0,Merrill,is,PHI,NN,VBZ,PHITAG
-,0,0,0,AUX,VERB,NOUN,0,0,is,offering,Merrill,VBZ,VBG,NN
-,0,0,0,VERB,NUM,AUX,0,0,offering,48.50,is,VBG,CD,VBZ
-,0,0,0,NUM,NOUN,VERB,0,0,48.50,dlrs,offering,CD,NN,VBG
-,0,0,0,NOUN,ADP,NUM,0,0,dlrs,per,48.50,NN,IN,CD
-,0,0,0,ADP,NOUN,NOUN,0,0,per,share,dlrs,IN,NN,NN
-,0,0,0,NOUN,NOUN,ADP,0,0,share,cash,per,NN,NN,IN
-,0,0,0,NOUN,ADP,NOUN,0,0,cash,for,share,NN,IN,NN
-,0,0,0,ADP,NUM,NOUN,0,0,for,89,cash,IN,CD,NN
-,0,0,0,NUM,NOUN,ADP,0,0,89,pct,for,CD,NN,IN
-,0,0,0,NOUN,PROPN,NUM,0,0,pct,"ofBorg-Warner,",89,NN,NNPS,CD
-,0,0,0,PROPN,PUNCT,NOUN,0,0,"ofBorg-Warner,",and,pct,NNPS,:,NN
-,0,0,0,PUNCT,PROPN,PROPN,0,0,and,a,"ofBorg-Warner,",:,NNP,NNPS
-,0,0,0,PROPN,PUNCT,PUNCT,0,0,a,package,and,NNP,",",:
-,0,0,0,PUNCT,CCONJ,PROPN,0,0,package,of,a,",",CC,NNP
-,0,0,0,CCONJ,DET,PUNCT,0,0,of,cash,package,CC,DT,","
-,0,0,0,DET,NOUN,CCONJ,0,0,cash,and,of,DT,NN,CC
-,0,0,0,NOUN,ADP,DET,0,0,and,securities,cash,NN,IN,DT
-,0,0,0,ADP,NOUN,NOUN,0,0,securities,for,and,IN,NN,NN
-,0,0,0,NOUN,CCONJ,ADP,0,0,for,thebalance.,securities,NN,CC,IN
-,0,0,0,CCONJ,OMEGAPOS,NOUN,0,0,thebalance.,OMEGA,for,CC,OMEGATAG,NN
-,0,1,0,DET,NOUN,PHIPOS,0,0,The,transaction,PHI,DT,NN,PHITAG
-,0,0,0,NOUN,ADP,DET,0,0,transaction,with,The,NN,IN,DT
-,0,0,0,ADP,PROPN,NOUN,0,0,with,Merrill,transaction,IN,NNP,NN
B-PURCH,0,1,0,PROPN,PROPN,ADP,0,0,Merrill,Lynch,with,NNP,NNP,IN
I-PURCH,0,1,0,PROPN,AUX,PROPN,0,0,Lynch,will,Merrill,NNP,MD,NNP
-,0,0,0,AUX,VERB,PROPN,0,0,will,take,Lynch,MD,VB,NNP
-,0,0,0,VERB,PROPN,AUX,0,0,take,Borg-Warnerprivate,will,VB,NNP,MD
-,0,1,0,PROPN,PUNCT,VERB,0,0,Borg-Warnerprivate,in,take,NNP,HYPH,VB
-,0,0,0,PUNCT,PROPN,PROPN,0,0,in,the,Borg-Warnerprivate,HYPH,NNP,NNP
-,0,0,0,PROPN,ADP,PUNCT,0,0,the,form,in,NNP,IN,HYPH
-,0,0,0,ADP,DET,PROPN,0,0,form,of,the,IN,DT,NNP
-,0,0,0,DET,NOUN,ADP,0,0,of,a,form,DT,NN,IN
-,0,0,0,NOUN,ADP,DET,0,0,a,leveraged,of,NN,IN,DT
-,0,0,0,ADP,DET,NOUN,0,0,leveraged,buyout.,a,IN,DT,NN
-,0,0,0,DET,OMEGAPOS,ADP,0,0,buyout.,OMEGA,leveraged,DT,OMEGATAG,IN
B-PURCH,0,1,0,PROPN,PROPN,PHIPOS,0,0,Merrill,Lynch,PHI,NNP,NNP,PHITAG
I-PURCH,0,1,0,PROPN,ADV,PROPN,0,0,Lynch,doesnot,Merrill,NNP,RB,NNP
-,0,0,0,ADV,VERB,PROPN,0,0,doesnot,intend,Lynch,RB,VBP,NNP
-,0,0,0,VERB,PART,ADV,0,0,intend,to,doesnot,VBP,TO,RB
-,0,0,0,PART,VERB,VERB,0,0,to,sell,intend,TO,VB,VBP
-,0,0,0,VERB,PROPN,PART,0,0,sell,Borg-Warner,to,VB,NNP,TO
B-AQ,0,1,0,PROPN,PUNCT,VERB,0,0,Borg-Warner,"assets,",sell,NNP,HYPH,VB
-,0,0,0,PUNCT,PROPN,PROPN,0,0,"assets,",but,Borg-Warner,HYPH,NNP,NNP
-,0,0,0,PROPN,NOUN,PUNCT,0,0,but,it,"assets,",NNP,NNS,HYPH
-,0,0,0,NOUN,PUNCT,PROPN,0,0,it,may,but,NNS,",",NNP
-,0,0,0,PUNCT,CCONJ,NOUN,0,0,may,be,it,",",CC,NNS
-,0,0,0,CCONJ,PRON,PUNCT,0,0,be,forced,may,CC,PRP,","
-,0,0,0,PRON,AUX,CCONJ,0,0,forced,todo,be,PRP,MD,CC
-,0,0,0,AUX,AUX,PRON,0,0,todo,so,forced,MD,VB,PRP
-,0,0,0,AUX,VERB,AUX,0,0,so,in,todo,VB,VBN,MD
-,0,0,0,VERB,NOUN,AUX,0,0,in,financing,so,VBN,NN,VB
-,0,0,0,NOUN,ADV,VERB,0,0,financing,the,in,NN,RB,VBN
-,0,0,0,ADV,ADP,NOUN,0,0,the,"deal,",financing,RB,IN,NN
-,0,0,0,ADP,VERB,ADV,0,0,"deal,",said,the,IN,VBG,RB
-,0,0,0,VERB,DET,ADP,0,0,said,sources,"deal,",VBG,DT,IN
-,0,0,0,DET,NOUN,VERB,0,0,sources,familiar,said,DT,NN,VBG
-,0,0,0,NOUN,PUNCT,DET,0,0,familiar,with,sources,NN,",",DT
-,0,0,0,PUNCT,VERB,NOUN,0,0,with,thetransaction.,familiar,",",VBD,NN
-,0,0,0,VERB,OMEGAPOS,PUNCT,0,0,thetransaction.,OMEGA,with,VBD,OMEGATAG,","
B-AQ,0,1,0,PROPN,PUNCT,PHIPOS,0,0,Borg-Warner,has,PHI,NNP,HYPH,PHITAG
-,0,0,0,PUNCT,PROPN,PROPN,0,0,has,said,Borg-Warner,HYPH,NNP,NNP
-,0,0,0,PROPN,AUX,PUNCT,0,0,said,its,has,NNP,VBZ,HYPH
-,0,0,0,AUX,VERB,PROPN,0,0,its,management,said,VBZ,VBN,NNP
-,0,0,0,VERB,PRON,AUX,0,0,management,is,its,VBN,PRP$,VBZ
-,0,0,0,PRON,NOUN,VERB,0,0,is,not,management,PRP$,NN,VBN
-,0,0,0,NOUN,AUX,PRON,0,0,not,a,is,NN,VBZ,PRP$
-,0,0,0,AUX,PART,NOUN,0,0,a,participantin,not,VBZ,RB,NN
-,0,0,0,PART,DET,AUX,0,0,participantin,the,a,RB,DT,VBZ
-,0,0,0,DET,NOUN,PART,0,0,the,"transaction,",participantin,DT,NN,RB
-,0,0,0,NOUN,DET,DET,0,0,"transaction,",but,the,NN,DT,DT
-,0,0,0,DET,NOUN,NOUN,0,0,but,managers,"transaction,",DT,NN,NN
-,0,0,0,NOUN,PUNCT,DET,0,0,managers,will,but,NN,",",DT
-,0,0,0,PUNCT,CCONJ,NOUN,0,0,will,retain,managers,",",CC,NN
